ae_id,matter_number,title,company_name,abn,industry,published_date,expires,date_signed,term_start,term_end,confidence_super,ocr,no_default_named,fund_name,fund_abn,fund_usi,fund_source,detail_url,pdf_url
AE532283,AG2026/169,Old Colonists’ Association of Victoria (trading as Abound Communities) ANMF and HWU Enterprise Agreement 2025 - 2028,Old Colonists' Association Of Victoria,15660751609,Aged care industry,2026-03-12,2028-05-31,2025-03-01,,2028-05-31,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/old-colonists-association-of-victoria-trading-as-abound-communities-anmf?from=search,https://www.fwc.gov.au/document-view/media/download/830215
AE532281,AG2026/268,Enaex Australia Savage River Enterprise Agreement 2025,Enaex Australia Pty Ltd,97009687487,Mining industry,2026-03-12,2028-05-23,,2026-03-19,2028-05-23,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/enaex-australia-savage-river-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830216
AE532289,AG2026/153,St Paul de Chartres Support Staff Enterprise Agreement 2025,Sisters of St Paul De Chartres Australia,11653875280,Aged care industry,2026-03-12,2028-06-30,2026-03-12,,2028-06-30,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/st-paul-de-chartres-support-staff-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830305
AE532286,AG2026/334,Qube Logistics Rail Victorian Train Crew Enterprise Agreement 2025,Qube Logistics (Rail) Pty Ltd,63082313415,Rail industry,2026-03-12,2029-06-30,2026-02-25,2026-03-19,2029-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/qube-logistics-rail-victorian-train-crew-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830219
AE532284,AG2026/316,Arenco Construction Enterprise Agreement 2025,Arenco (Nsw) Pty Ltd,61002671392,"Building, metal and civil construction industries",2026-03-12,2029-10-01,2026-03-19,2026-03-19,2029-10-01,high,1,0,AustralianSuper,65714394898,STA0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/arenco-construction-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830217
AE532284,AG2026/316,Arenco Construction Enterprise Agreement 2025,Arenco (Nsw) Pty Ltd,61002671392,"Building, metal and civil construction industries",2026-03-12,2029-10-01,2026-03-19,2026-03-19,2029-10-01,high,1,0,Cbus,75493363262,CBU0100AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/arenco-construction-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830217
AE532284,AG2026/316,Arenco Construction Enterprise Agreement 2025,Arenco (Nsw) Pty Ltd,61002671392,"Building, metal and civil construction industries",2026-03-12,2029-10-01,2026-03-19,2026-03-19,2029-10-01,high,1,0,REST,62653671394,RES0103AU,ocr_2026-05-11,https://www.fwc.gov.au/document-view/agreements/arenco-construction-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830217
AE532287,AG2026/101,Port of Portland Marine Pilots Agreement 2024-2028,Port of Portland Pty Ltd,37072507012,Maritime industry,2026-03-12,2028-04-30,2024-07-01,,2028-04-30,high,0,0,Maritime Super,,,,https://www.fwc.gov.au/document-view/agreements/port-of-portland-marine-pilots-agreement-2024-2028?from=search,https://www.fwc.gov.au/document-view/media/download/830220
AE532279,AG2026/337,Dimac Constructions Pty Ltd and Geelong Concrete Cutting Services Pty Ltd Enterprise Agreement 2026,Dimac Construction Pty Ltd,13004716821,"Building, metal and civil construction industries",2026-03-12,2029-02-21,,2026-03-19,2029-02-21,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/dimac-constructions-pty-ltd-and-geelong-concrete-cutting-services-pty-1?from=search,https://www.fwc.gov.au/document-view/media/download/830218
AE532270,AG2026/325,Metro Fire Systems Pty Ltd and CEPU Plumbing Division Fire Services Union Collective Agreement 2023 - 2026,Metro Fire Systems Pty Ltd,16656952886,Fire fighting services,2026-03-11,2026-10-31,2026-10-31,,2026-10-31,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/metro-fire-systems-pty-ltd-and-cepu-plumbing-division-fire-services-union?from=search,https://www.fwc.gov.au/document-view/media/download/830203
AE532268,AG2026/300,"F1P Excavations Pty Ltd and the CFMEU (Victorian Construction and General Division) Subcontractors Earthmoving, Excavation and Drainage Enterprise Agreement 2024 - 2027",F1P Excavations Pty Ltd,,"Building, metal and civil construction industries",2026-03-11,2026-07-02,2026-02-25,,2026-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/f1p-excavations-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/830205
AE532263,AG2026/281,BARRA STEEL (VIC) PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Rigger/Steel Erector Enterprise Agreement 2024 - 2027,Barra Steel (VIC) Pty Ltd,81092043653,"Building, metal and civil construction industries",2026-03-11,2027-07-02,2026-02-23,2023-06-06,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/barra-steel-vic-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/830202
AE532267,AG2026/294,Mona's Concrete Pumping Pty Ltd and the CFMEU (Victorian Construction and General Division) Subcontractors Concrete Pumping Enterprise Agreement 2024-2027,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-03-11,2027-07-02,2025-02-01,,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/monas-concrete-pumping-pty-ltd-and-the-cfmeu-victorian-construction-and?from=search,https://www.fwc.gov.au/document-view/media/download/830206
AE532265,AG2026/282,SC Concrete & Masonry Pty Ltd t/as SC Concrete & Masonry and the CFMEU (Victorian Construction and General Division) Subcontractors Concrete Placement Enterprise Agreement 2024 - 2027,"Construction, Forestry And Maritime Employees Union",,"Building, metal and civil construction industries",2026-03-11,2027-07-02,2026-02-24,,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/sc-concrete-masonry-pty-ltd-tas-sc-concrete-masonry-and-the-cfmeu?from=search,https://www.fwc.gov.au/document-view/media/download/830207
AE532271,AG2026/310,WESTCOAST WINDOWS PTY LTD and the CFMEU (Victorian Construction and General Division) Subcontractors Cladding & Facade Enterprise Agreement 2024 - 2027,Westcoast Windows Pty Ltd,60007386414,"Building, metal and civil construction industries",2026-03-11,2027-07-02,2024-07-01,2026-03-18,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/westcoast-windows-pty-ltd-and-the-cfmeu-victorian-construction-and-0?from=search,https://www.fwc.gov.au/document-view/media/download/830204
AE532274,AG2026/366,Coastal Underground Pty Ltd & ETU Powerline Enterprise Agreement 2023-2026,Coastal Underground Pty Ltd,17628930423,Electrical power industry,2026-03-11,2026-08-31,2026-03-04,,2026-08-31,high,0,0,ESSSuper,85894637037,ESS0003AU,,https://www.fwc.gov.au/document-view/agreements/coastal-underground-pty-ltd-etu-powerline-enterprise-agreement-2023-2026?from=search,https://www.fwc.gov.au/document-view/media/download/830196
AE532272,AG2025/4163,genU Disability Services Tasmania Enterprise Agreement 2025,Karingal St Laurence Limited,74614366031,"Social, community, home care and disability services",2026-03-11,2029-03-18,2026-02-24,,2029-03-18,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/genu-disability-services-tasmania-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830141
AE532266,AG2026/20,"Visy (Smithfield, Warwick Farm, Dandenong, O’Connor) Enterprise Agreement 2025",Visy Board Pty Ltd,58005787913,Graphic Arts,2026-03-11,2028-09-30,2026-02-18,2026-03-18,2028-09-30,high,0,0,MediaSuper,75493363262,75493363262002,,https://www.fwc.gov.au/document-view/agreements/visy-smithfield-warwick-farm-dandenong-oconnor-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830142
AE532276,AG2026/298,RTQPR Pty Ltd Rockhampton Ring Road Civil Works Greenfields Agreement 2026,NL Consulting Services Pty Ltd,18109477027,"Building, metal and civil construction industries",2026-03-11,2030-03-11,,,2030-03-11,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/rtqpr-pty-ltd-rockhampton-ring-road-civil-works-greenfields-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/830144
AE532276,AG2026/298,RTQPR Pty Ltd Rockhampton Ring Road Civil Works Greenfields Agreement 2026,NL Consulting Services Pty Ltd,18109477027,"Building, metal and civil construction industries",2026-03-11,2030-03-11,,,2030-03-11,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/rtqpr-pty-ltd-rockhampton-ring-road-civil-works-greenfields-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/830144
AE532273,AG2026/312,Express Interiors Pty Ltd and the CFMEU (Victorian Construction and General Division) Subcontractors Plastering Enterprise Agreement 2024 - 2027,Express Interiors Pty Ltd,13082094960,"Building, metal and civil construction industries",2026-03-11,2027-07-02,2024-07-01,,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/express-interiors-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/830198
AE532275,AG2025/4613,Queen Victoria Market Enterprise Agreement 2025-2028,Queen Victoria Market Pty Ltd,44069959771,Local government administration,2026-03-11,2028-06-30,2027-07-01,,2028-06-30,high,0,0,Vision Super,24496637884,24496637884020,,https://www.fwc.gov.au/document-view/agreements/queen-victoria-market-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/830143
AE532253,AG2026/218,Mermaid Waters Community Kindergarten Early Childhood Education Collective Enterprise Agreement,Mermaid Waters Community Kindergarten,60381910802,Educational services,2026-03-11,2028-06-30,2026-01-01,2026-01-01,2028-06-30,high,0,0,NGS Super,73549180515,73549180515701,,https://www.fwc.gov.au/document-view/agreements/mermaid-waters-community-kindergarten-early-childhood-education-1?from=search,https://www.fwc.gov.au/document-view/media/download/830139
AE532264,AG2026/364,THE SPECTRUM LABOUR PTY LTD & The Australian Workers' Union Major Projects Agreement 2025,The Spectrum Labour Pty Ltd,25651320446,"Building, metal and civil construction industries",2026-03-11,2029-02-28,2026-03-02,,2029-02-28,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/the-spectrum-labour-pty-ltd-the-australian-workers-union-major-projects?from=search,https://www.fwc.gov.au/document-view/media/download/830140
AE532261,AG2026/275,Q C Industries and CFMEU (WA) Collective Agreement 2024-2027,Q C Industries (WA) Pty Ltd,75616291411,"Building, metal and civil construction industries",2026-03-10,2027-07-02,2026-02-16,2027-07-02,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/q-c-industries-and-cfmeu-wa-collective-agreement-2024-2027?from=search,https://www.fwc.gov.au/document-view/media/download/830105
AE532257,AG2025/4789,Cleanaway Central West Enterprise Agreement 2025,Cleanaway Operations Pty Ltd,40010745383,Waste management industry,2026-03-10,2028-06-30,2026-03-09,2026-03-17,2028-06-30,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/cleanaway-central-west-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/830107
AE532259,AG2026/10,Eskleigh Foundation Inc. Nursing Agreement 2025,Eskleigh Foundation Incorporated,69198102979,"Social, community, home care and disability services",2026-03-10,2029-01-15,,,2029-01-15,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/eskleigh-foundation-inc-nursing-agreement-2025?from=search,https://www.fwc.gov.au/documents/agreements/approved/ae532259.pdf
AE532255,AG2026/5,Qube Forestry Portland Enterprise Agreement 2025,Qube Forestry Pty Ltd,55152640009,Timber and paper products industry,2026-03-10,2028-12-31,,2026-03-17,2028-12-31,high,0,0,REST,62653671394,RES0103AU,,https://www.fwc.gov.au/document-view/agreements/qube-forestry-portland-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/829958
AE532260,AG2026/254,Tiwi College Collective Enterprise Agreement 2025-2028,Tiwi Education Board Inc,13965779046,Educational services,2026-03-10,2028-01-01,,,2028-01-01,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/tiwi-college-collective-enterprise-agreement-2025-2028?from=search,https://www.fwc.gov.au/document-view/media/download/830108
AE532258,AG2026/233,Hobsons Bay Community Financial Services Limited Enterprise Agreement 2026-2028,Hobsons Bay Community Financial Services Limited,39091661166,Banking finance and insurance industry,2026-03-10,2028-12-18,,,,low,1,0,,,,,https://www.fwc.gov.au/document-view/agreements/hobsons-bay-community-financial-services-limited-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/829969
AE532256,AG2026/106,CDC Northern Territory & TWU Enterprise Agreement 2026,Buslink Pty Ltd,91080941028,Passenger vehicle transport (non rail) industry,2026-03-10,2026-06-30,,2026-03-17,2026-06-30,high,0,0,Team Super,16457520308,16457520308001,,https://www.fwc.gov.au/document-view/agreements/cdc-northern-territory-twu-enterprise-agreement-2026?from=search,https://www.fwc.gov.au/document-view/media/download/829970
AE532248,AG2026/16,Service Stream - Communications - Enterprise Agreement 2025,Service Stream Maintenance Pty Ltd,87081540847,Telecommunications services,2026-03-09,2029-03-16,,2023-06-06,2029-03-16,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/service-stream-communications-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/829948
AE532136,AG2026/189,Amel Commercial Painting Pty Ltd and the CFMEU (Victorian Construction and General Division) Subcontractors Painting & Decorating Enterprise Agreement 2024-2027,Amel Commercial Painting Pty Ltd,91679124068,"Building, metal and civil construction industries",2026-03-09,2027-07-02,2024-07-01,2026-03-16,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/amel-commercial-painting-pty-ltd-and-the-cfmeu-victorian-construction-and?from=search,https://www.fwc.gov.au/document-view/media/download/829947
AE532252,AG2026/152,St Paul de Chartres Nurses and Direct Carers Enterprise Agreement 2025,Armest Pty Ltd,85011036721,Aged care industry,2026-03-09,2028-06-30,,,2028-06-30,high,0,0,HESTA,64971749321,HST0100AU,,https://www.fwc.gov.au/document-view/agreements/st-paul-de-chartres-nurses-and-direct-carers-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/829951
AE532139,AG2026/190,JC Providers One Pty Ltd and the CFMEU (Victorian Construction and General Division) Subcontractors Plastering Enterprise Agreement 2024 - 2027,JC Providers One Pty Ltd,19691191956,"Building, metal and civil construction industries",2026-03-09,2027-07-02,2024-07-01,2026-03-16,2027-07-02,high,0,0,Cbus,75493363262,CBU0100AU,,https://www.fwc.gov.au/document-view/agreements/jc-providers-one-pty-ltd-and-the-cfmeu-victorian-construction-and-general?from=search,https://www.fwc.gov.au/document-view/media/download/829946
AE532251,AG2026/214,Busways Western Sydney Maintenance Enterprise Agreement 2025,Busways R1 Pty Limited,41665095027,Passenger vehicle transport (non rail) industry,2026-03-09,2029-03-09,2026-02-27,2026-03-16,2029-03-09,high,0,0,AustralianSuper,65714394898,STA0100AU,,https://www.fwc.gov.au/document-view/agreements/busways-western-sydney-maintenance-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/829952
AE532244,AG2026/326,WINGHAM A PTY LIMITED BUS DRIVERS’ (BERRIMA) ENTERPRISE AGREEMENT 2025,Wingham A Pty Limited,60608369624,Passenger vehicle transport (non rail) industry,2026-03-09,2030-03-09,,2026-03-16,2030-03-09,low,0,0,,,,,https://www.fwc.gov.au/document-view/agreements/wingham-a-pty-limited-bus-drivers-berrima-enterprise-agreement-2025?from=search,https://www.fwc.gov.au/document-view/media/download/829941
